Illinois,Calumet Park,6
Illinois,Cambridge,2
Illinois,Campton Hills,2
Illinois,Canton,663
Illinois,Cantrall,6
Illinois,Capron,123
Illinois,Carbondale,85
Illinois,Carlinville,9
Illinois,Carlock,7
Illinois,Carman,82
Illinois,Carol Stream,58
Illinois,Carpentersville,988
Illinois,Carrier Mills,2
Illinois,Carterville,19
Illinois,Cary,1191
Illinois,Casey,5
Illinois,Caseyville,280
Illinois,Centralia,199
Illinois,Centreville,2
Illinois,Cerro Gordo,1
Illinois,Champaign,65764
Illinois,Chandlerville,2
Illinois,Channahon,705
Illinois,Chapin,6
Illinois,Charleston,85
Illinois,Chatham,6
Illinois,Chebanse,1
Illinois,Chenoa,916
Illinois,Cherry Valley,303
Illinois,Chester,2
Illinois,Chesterfield,1
Illinois,Chicago,43942
Illinois,Chicago Heights,51
Illinois,Chicago Ridge,570
Illinois,Chillicothe,44
Illinois,Cicero,29
Illinois,Cisco,22
Illinois,Clarendon Hills,10
Illinois,Clay City,124
Illinois,Clifton,12
Illinois,Clinton,1128
Illinois,Coal City,20
Illinois,Coal Valley,6
Illinois,Cobden,5
Illinois,Colchester,2
Illinois,Collinsville,66
Illinois,Colona,14
Illinois,Columbia,14
Illinois,Concord,9
Illinois,Cortland,695
Illinois,Country Club Hills,101
Illinois,Countryside,78
Illinois,Creal Springs,17
Illinois,Crest Hill,41
Illinois,Crestwood,47
Illinois,Crete,26
Illinois,Creve Coeur,16
Illinois,Crystal Lake,2250
Illinois,Curran,1
Illinois,Dahinda,1
Illinois,Danforth,2
Illinois,Danvers,5
Illinois,Danville,1023
Illinois,Darien,48
Illinois,Dawson,1
Illinois,De Soto,474
Illinois,DeKalb,77
Illinois,Decatur,4698
Illinois,Deer Creek,3
Illinois,Deer Park,672
Illinois,Deerfield,370
Illinois,Delavan,17
Illinois,Dennison,4
Illinois,Des Plaines,3363
Illinois,Dewey,1
Illinois,Divernon,4
Illinois,Dix,2
Illinois,Dixmoor,2
Illinois,Dixon,19
Illinois,Dolton,26
Illinois,Dowell,2
Illinois,Downers Grove,644
Illinois,Downs,5
Illinois,Du Quoin,10
Illinois,Dunlap,30
Illinois,Durand,704
Illinois,Dwight,6
Illinois,East Alton,10
Illinois,East Dubuque,13
Illinois,East Dundee,25
Illinois,East Moline,290
Illinois,East Peoria,2225
Illinois,East Saint Louis,540
Illinois,Edgewood,4
Illinois,Edwards,10
Illinois,Edwardsville,706
Illinois,Effingham,80
Illinois,El Paso,8
Illinois,Elburn,1914
Illinois,Elgin,2474
Illinois,Elizabeth,9
Illinois,Elk Grove Village,913
Illinois,Elmhurst,698
Illinois,Elmwood,2
Illinois,Elmwood Park,13
Illinois,Elwood,219
Illinois,Emden,3
Illinois,Erie,9
Illinois,Eureka,5
Illinois,Evanston,30
Illinois,Evergreen Park,90
Illinois,Ewing,79
Illinois,Fairmont City,4
Illinois,Fairview Heights,142
Illinois,Farina,3
Illinois,Farmer City,6
Illinois,Findlay,423
Illinois,Fithian,2
Illinois,Flossmoor,741
Illinois,Ford Heights,3
Illinois,Forest Park,453
Illinois,Forest View,5
Illinois,Forreston,9
Illinois,Forsyth,14
Illinois,Fort Sheridan,1
Illinois,Fox Lake,2
Illinois,Fox River Grove,15
Illinois,Frankfort,45
Illinois,Franklin Grove,2
Illinois,Franklin Park,1249
Illinois,Frederick,14
Illinois,Freeport,51
Illinois,Fulton,10
Illinois,Gages Lake,1
Illinois,Galatia,2
Illinois,Galena,1371
Illinois,Galesburg,11765
Illinois,Garden Prairie,4
Illinois,Gardner,3
Illinois,Geneseo,58
Illinois,Geneva,23
Illinois,Genoa,7
Illinois,Germantown Hills,7
Illinois,Gilberts,817
Illinois,Gilson,9
Illinois,Gladstone,3
Illinois,Glasford,6
Illinois,Glen Carbon,19
Illinois,Glen Ellyn,805
Illinois,Glenarm,1
Illinois,Glencoe,3
Illinois,Glendale Heights,125
Illinois,Glenview,698
Illinois,Glenwood,2
Illinois,Godfrey,36
Illinois,Goreville,52
Illinois,Gorham,1
Illinois,Grand Tower,1
Illinois,Granite City,121
Illinois,Grant Park,7
Illinois,Grantsburg,1
Illinois,Grayslake,4816
Illinois,Grayville,2
Illinois,Greenville,36
Illinois,Gridley,2
Illinois,Gurnee,135
Illinois,Hainesville,80
Illinois,Hampshire,82
Illinois,Hanover,6
Illinois,Hanover Park,19
Illinois,Harrisburg,20
Illinois,Harvard,45
Illinois,Harvey,105
Illinois,Harwood Heights,23
Illinois,Havana,2
Illinois,Hawthorn Woods,952
Illinois,Hazel Crest,801
Illinois,Hebron,20
Illinois,Herrin,1877
Illinois,Heyworth,2
Illinois,Hickory Hills,4
Illinois,Highland,6
Illinois,Highland Park,68
Illinois,Highwood,76
Illinois,Hillsboro,32
Illinois,Hillsdale,23
Illinois,Hillside,329
Illinois,Hillview,4
Illinois,Hinckley,2
Illinois,Hines,7
Illinois,Hinsdale,193
Illinois,Hodgkins,19
Illinois,Hoffman Estates,1492
Illinois,Homer Glen,14
Illinois,Hometown,4
Illinois,Homewood,58
Illinois,Hoopeston,8
Illinois,Hopedale,2
Illinois,Hudson,11
Illinois,Hull,1
Illinois,Huntley,2949
Illinois,Hutsonville,1
Illinois,Ina,39
Illinois,Indian Head Park,7
Illinois,Ingleside,8
Illinois,Inverness,35
Illinois,Irving,3
Illinois,Island Lake,16
Illinois,Itasca,340
Illinois,Jacksonville,689
Illinois,Jerseyville,7
Illinois,Johnsburg,10
Illinois,Johnston City,10
Illinois,Joliet,680
Illinois,Jonesboro,1
Illinois,Justice,13
Illinois,Kane,5
Illinois,Kankakee,361
Illinois,Kell,21
Illinois,Kenilworth,2
Illinois,Kewanee,4
Illinois,Kildeer,157
Illinois,Kincaid,8
Illinois,Kinderhook,2
Illinois,Kinmundy,4
Illinois,Kirkland,2
Illinois,Knoxville,11
Illinois,La Grange,145
Illinois,La Grange Highlands,822
Illinois,La Grange Park,1
Illinois,LaSalle,44
Illinois,Lake Bluff,62
Illinois,Lake Forest,1384
Illinois,Lake Villa,4
Illinois,Lake Zurich,627
Illinois,Lake in the Hills,793
Illinois,Lakemoor,2
Illinois,Lanark,804
Illinois,Lansing,59
Illinois,Latham,2
Illinois,Le Roy,62
Illinois,Leaf River,3
Illinois,Lee,29
Illinois,Lemont,409
Illinois,Lena,1
Illinois,Lewistown,3
Illinois,Lexington,14
Illinois,Libertyville,8560
Illinois,Lincoln,100
Illinois,Lincolnshire,481
Illinois,Lincolnwood,406
Illinois,Lindenhurst,6
Illinois,Lindenwood,6
Illinois,Lisle,245
Illinois,Litchfield,74
Illinois,Littleton,1
Illinois,Lockport,21
Illinois,Loda,3
Illinois,Lombard,1062
Illinois,Long Grove,41
Illinois,Lostant,21
Illinois,Loves Park,375
Illinois,Lyndon,11
Illinois,Lynn Center,9
Illinois,Lynwood,4
Illinois,Lyons,3
Illinois,Machesney Park,516
Illinois,Macomb,4
Illinois,Macon,2
Illinois,Mahomet,16
Illinois,Makanda,46
Illinois,Malta,2
Illinois,Manhattan,644
Illinois,Mansfield,5
Illinois,Manteno,30
Illinois,Maple Park,70
Illinois,Mapleton,14
Illinois,Maquon,4
Illinois,Marengo,1429
Illinois,Marine,1
Illinois,Marion,660
Illinois,Markham,49
Illinois,Maroa,6
Illinois,Marquette Heights,89
Illinois,Marseilles,3
Illinois,Marshall,10
Illinois,Martinsville,16
Illinois,Maryville,851
Illinois,Mascoutah,22
Illinois,Mason,3
Illinois,Matteson,147
Illinois,Mattoon,936
Illinois,Maywood,587
Illinois,McClure,3
Illinois,McCook,78
Illinois,McHenry,78
Illinois,McLean,4
Illinois,Medinah,6
Illinois,Melrose Park,80
Illinois,Mendon,1
Illinois,Mendota,48
Illinois,Meredosia,19
Illinois,Merrionette Park,8
Illinois,Metamora,15
Illinois,Metropolis,462
Illinois,Mettawa,3
Illinois,Middletown,2
Illinois,Midlothian,35
Illinois,Milan,669
Illinois,Milford,103
Illinois,Mill Shoals,2
Illinois,Mineral,2
Illinois,Minonk,22
Illinois,Minooka,47
Illinois,Mokena,48
Illinois,Moline,1503
Illinois,Momence,729
Illinois,Monee,326
Illinois,Monmouth,9
Illinois,Monroe Center,5
Illinois,Montgomery,132
Illinois,Monticello,37
Illinois,Montrose,121
Illinois,Mooseheart,1
Illinois,Morris,154
Illinois,Morrison,1120
Illinois,Morton,671
Illinois,Morton Grove,67
Illinois,Mossville,1
Illinois,Mound City,2
Illinois,Mount Carmel,125
Illinois,Mount Carroll,2
Illinois,Mount Olive,71
Illinois,Mount Prospect,1348
Illinois,Mount Pulaski,7
Illinois,Mount Vernon,69
Illinois,Moweaqua,2
Illinois,Mundelein,29086
Illinois,Murphysboro,258
Illinois,Nachusa,2
Illinois,Naperville,6495
Illinois,Neoga,4
Illinois,New Baden,2
Illinois,New Berlin,6
Illinois,New Lenox,381
Illinois,New Salem,2
Illinois,Newark,662
Illinois,Niantic,2
Illinois,Niles,1207
Illinois,Normal,1683
Illinois,Norridge,8
Illinois,Norris City,1
Illinois,North Aurora,233
Illinois,North Barrington,20
Illinois,North Chicago,3649
Illinois,North Pekin,394
Illinois,North Utica,1027
Illinois,Northbrook,608
Illinois,Northfield,23
Illinois,Northlake,33
Illinois,O'Fallon,2
Illinois,Oak Brook,326
Illinois,Oak Forest,1526
Illinois,Oak Lawn,339
Illinois,Oak Park,1195
Illinois,Oakbrook Terrace,220
Illinois,Oakwood,13
Illinois,Oakwood Hills,4
Illinois,Odell,5
Illinois,Oglesby,19
Illinois,Ohio,4
Illinois,Okawville,7
Illinois,Old Mill Creek,14
Illinois,Olney,133
Illinois,Olympia Fields,22
Illinois,Onarga,4
Illinois,Opdyke,22
Illinois,Oquawka,364
Illinois,Orion,2
Illinois,Orland Hills,237
Illinois,Orland Park,989
Illinois,Oswego,776
Illinois,Ottawa,149
Illinois,Ozark,85
Illinois,Palatine,2364
Illinois,Palestine,1008
Illinois,Palmer,2
Illinois,Palos Heights,15
Illinois,Palos Hills,67
Illinois,Palos Park,8
Illinois,Pana,5
Illinois,Park Forest,87
Illinois,Park Ridge,4759
Illinois,Paw Paw,3
Illinois,Pawnee,2
Illinois,Pecatonica,14
Illinois,Pekin,1866
Illinois,Peoria,1212
Illinois,Peotone,11
Illinois,Peru,343
Illinois,Petersburg,1
Illinois,Pinckneyville,75
Illinois,Pingree Grove,375
Illinois,Pittsfield,1063
Illinois,Plainfield,1344
Illinois,Plano,385
Illinois,Pleasant Plains,2
Illinois,Plymouth,1
Illinois,Pocahontas,1
Illinois,Pontiac,801
Illinois,Pontoon Beach,1
Illinois,Poplar Grove,17
Illinois,Port Barrington,1
Illinois,Port Byron,12
Illinois,Posen,8
Illinois,Princeton,40
Illinois,Princeville,1
Illinois,Prospect Heights,26
Illinois,Quincy,825
Illinois,Rantoul,329
Illinois,Raymond,1
Illinois,Reynolds,1
Illinois,Richmond,41
Illinois,Richton Park,345
Illinois,Ringwood,1
Illinois,Rio,3
Illinois,River Forest,872
Illinois,River Grove,51
Illinois,Riverside,11
Illinois,Riverton,3
Illinois,Riverwoods,127
Illinois,Robbins,16
Illinois,Robinson,8
Illinois,Rochelle,39
Illinois,Rochester,5
Illinois,Rock City,1133
Illinois,Rock Falls,15
Illinois,Rock Island,390
Illinois,Rockdale,2
Illinois,Rockford,4392
Illinois,Rockton,12
Illinois,Rolling Meadows,391
Illinois,Romeoville,264
Illinois,Roscoe,35
Illinois,Roselle,88
Illinois,Rosemont,411
Illinois,Round Lake,27
Illinois,Round Lake Beach,10
Illinois,Round Lake Park,1
Illinois,Royalton,5
Illinois,Rushville,1
Illinois,Rutland,1
Illinois,Sadorus,2
Illinois,Saint Anne,2
Illinois,Saint Charles,231
Illinois,Saint Elmo,2
Illinois,Saint Jacob,37
Illinois,Saint Joseph,2155
Illinois,Salem,65
Illinois,Sandoval,1
Illinois,Sandwich,731
Illinois,Sauget,6
Illinois,Sauk Village,250
Illinois,Savanna,6
Illinois,Savoy,33
Illinois,Schaumburg,2423
Illinois,Schiller Park,32
Illinois,Scott Air Force Base,18
Illinois,Seneca,4
Illinois,Serena,1
Illinois,Seymour,19
Illinois,Shannon,11
Illinois,Sheffield,4
Illinois,Sheldon,152
Illinois,Sheridan,21
Illinois,Sherman,548
Illinois,Sherrard,2
Illinois,Shipman,16
Illinois,Shorewood,1254
Illinois,Sidney,10
Illinois,Silvis,619
Illinois,Skokie,2074
Illinois,Sleepy Hollow,23
Illinois,South Barrington,34
Illinois,South Beloit,1456
Illinois,South Chicago Heights,48
Illinois,South Elgin,16
Illinois,South Holland,44
Illinois,Southern View,30
Illinois,Sparta,22
Illinois,Spaulding,2
Illinois,Spring Grove,8
Illinois,Spring Valley,6
Illinois,Springfield,2265
Illinois,Staunton,10
Illinois,Steger,38
Illinois,Sterling,43
Illinois,Steward,3
Illinois,Stickney,3
Illinois,Stillman Valley,6
Illinois,Stonington,1
Illinois,Streamwood,514
Illinois,Sugar Grove,26
Illinois,Summit,17
Illinois,Swansea,8
Illinois,Sycamore,1940
Illinois,Taylor Ridge,24
Illinois,Taylorville,233
Illinois,Thomasboro,3
Illinois,Thompsonville,135
Illinois,Thomson,2
Illinois,Tilton,1
Illinois,Tinley Park,133
Illinois,Tiskilwa,5
Illinois,Toledo,3
Illinois,Tolono,93
Illinois,Tonica,5
Illinois,Towanda,19
Illinois,Tower Hill,7
Illinois,Tremont,130
Illinois,Triumph,87
Illinois,Trivoli,1
Illinois,Trout Valley,3
Illinois,Troy,701
Illinois,Tuscola,6
Illinois,Union,3
Illinois,University Park,10
Illinois,Urbana,1348
Illinois,Vandalia,28
Illinois,Vergennes,2
Illinois,Vernon,2
Illinois,Vernon Hills,5469
Illinois,Vienna,1
Illinois,Villa Park,357
Illinois,Villa Ridge,1
Illinois,Village of Lakewood,114
Illinois,Virden,1
Illinois,Virgil,7
Illinois,Virginia,3
Illinois,Volo,6
Illinois,Wadsworth,18
Illinois,Walnut,6
Illinois,Walshville,968
Illinois,Wapella,2
Illinois,Warrensburg,5
Illinois,Warrenville,63
Illinois,Warsaw,1
Illinois,Washington,1431
Illinois,Washington Park,6
Illinois,Wataga,13
Illinois,Waterloo,503
Illinois,Watseka,13
Illinois,Watson,4
Illinois,Wauconda,1279
Illinois,Waukegan,393
Illinois,Wayne,4
Illinois,Wayne City,4
Illinois,Weldon,9
Illinois,Wenona,7
Illinois,West Chicago,29
Illinois,West Dundee,79
Illinois,West Frankfort,1626
Illinois,West Peoria,219
Illinois,West Union,1
Illinois,Westchester,27
Illinois,Western Springs,282
Illinois,Westmont,29
Illinois,Westville,1
Illinois,Wheaton,859
Illinois,Wheeling,4045
Illinois,White Heath,7
Illinois,Whittington,22
Illinois,Williamsfield,2
Illinois,Williamsville,11
Illinois,Willow Springs,37
Illinois,Willowbrook,55
Illinois,Wilmette,26
Illinois,Wilmington,1068
Illinois,Winchester,2
Illinois,Winfield,864
Illinois,Winnebago,14
Illinois,Winnetka,1039
Illinois,Winthrop Harbor,14
Illinois,Witt,4
Illinois,Wonder Lake,6
Illinois,Wood Dale,52
Illinois,Wood River,6
Illinois,Woodlawn,3
Illinois,Woodridge,928
Illinois,Woodstock,556
Illinois,Worden,6
Illinois,Worth,4
Illinois,Wyanet,164
Illinois,Wyoming,2
Illinois,Yorkville,1328
Illinois,Zeigler,8
Illinois,Zion,9
Indiana,Albion,603
Indiana,Alexandria,6
Indiana,Amboy,198
Indiana,Anderson,248
Indiana,Andrews,51
Indiana,Angola,55
Indiana,Arcadia,3
Indiana,Argos,14
Indiana,Ashley,7
Indiana,Atlanta,6
Indiana,Auburn,54
Indiana,Aurora,235
Indiana,Austin,382
Indiana,Avon,709
Indiana,Batesville,22
Indiana,Battle Ground,7
Indiana,Bedford,652
Indiana,Beech Grove,3
Indiana,Bloomington,54208
Indiana,Bluffton,68
Indiana,Boonville,24
Indiana,Bourbon,3
Indiana,Brazil,13
Indiana,Bremen,93
Indiana,Bristol,8
Indiana,Bristow,2
Indiana,Brook,2
Indiana,Brookston,64
Indiana,Brookville,1188
Indiana,Brownsburg,1017
Indiana,Bunker Hill,7
Indiana,Burns Harbor,939
Indiana,Butler,775
Indiana,Cambridge City,11
Indiana,Camden,7
Indiana,Carlisle,2
Indiana,Carmel,175
Indiana,Cedar Lake,93
Indiana,Chalmers,108
Indiana,Chandler,4
Indiana,Charlestown,200
Indiana,Charlottesville,2
Indiana,Chesterton,1299
Indiana,Churubusco,5
Indiana,Cicero,7
Indiana,Clarks Hill,584
Indiana,Clarksville,269
Indiana,Clay City,2
Indiana,Clayton,1176
Indiana,Clinton,900
Indiana,Cloverdale,7
Indiana,Coatesville,5
Indiana,Columbia City,118
Indiana,Columbus,2981
Indiana,Connersville,723
Indiana,Converse,626
Indiana,Corydon,176
Indiana,Covington,2
Indiana,Crawfordsville,1051
Indiana,Crothersville,13
Indiana,Crown Point,1741
Indiana,Cutler,1
Indiana,Dale,2
Indiana,Daleville,20
Indiana,Danville,172
Indiana,Darlington,2
Indiana,Dayton,2
Indiana,De Motte,54
Indiana,Decatur,71
Indiana,Delphi,6
Indiana,Denver,2
Indiana,Dyer,6
Indiana,East Chicago,1834
Indiana,Eaton,1
Indiana,Edinburgh,63
Indiana,Edwardsport,2
Indiana,Elberfeld,5
Indiana,Elizabeth,81
Indiana,Elizabethtown,2
Indiana,Elkhart,1424
Indiana,Ellettsville,26
Indiana,Elnora,2
Indiana,Elwood,8
Indiana,English,2
Indiana,Etna Green,1
Indiana,Evansville,6805
Indiana,Fair Oaks,7
Indiana,Fairland,21
Indiana,Fairmount,4
Indiana,Farmersburg,4
Indiana,Ferdinand,10
Indiana,Fishers,4886
Indiana,Flora,1
Indiana,Florence,1
Indiana,Floyds Knobs,6
Indiana,Fort Branch,7
Indiana,Fort Wayne,11349
Indiana,Fortville,1490
Indiana,Fountaintown,3
Indiana,Fowler,3
Indiana,Frankfort,546
Indiana,Franklin,50
Indiana,Fremont,23
Indiana,French Lick,6
Indiana,Galveston,2
Indiana,Garrett,3
Indiana,Gary,988
Indiana,Gas City,12
Indiana,Gaston,58
Indiana,Georgetown,13
Indiana,Glenwood,3
Indiana,Goshen,382
Indiana,Gosport,1
Indiana,Grandview,5
Indiana,Granger,626
Indiana,Greencastle,3
Indiana,Greendale,4
Indiana,Greenfield,454
Indiana,Greens Fork,4
Indiana,Greensburg,700
Indiana,Greentown,63
Indiana,Greenville,8
Indiana,Greenwood,851
Indiana,Griffin,4
Indiana,Griffith,321
Indiana,Grovertown,5
Indiana,Guilford,32
Indiana,Hamilton,40
Indiana,Hamlet,10
Indiana,Hammond,132
Indiana,Hanover,3
Indiana,Hartford City,25
Indiana,Haubstadt,93
Indiana,Hazleton,4
Indiana,Hebron,18
Indiana,Henryville,4
Indiana,Highland,1245
Indiana,Hoagland,5
Indiana,Hobart,56
Indiana,Hope,2
Indiana,Howe,54
Indiana,Huntertown,103
Indiana,Huntingburg,1352
Indiana,Huntington,174
Indiana,Indianapolis,16442
Indiana,Ingalls,1
Indiana,Jamestown,5
Indiana,Jasonville,477
Indiana,Jasper,23
Indiana,Jeffersonville,1763
Indiana,Jonesboro,1
Indiana,Jonesville,6
Indiana,Kendallville,142
Indiana,Kentland,2
Indiana,Kirklin,2
Indiana,Knightstown,11
Indiana,Knox,116
Indiana,Kokomo,2029
Indiana,La Porte,1018
Indiana,LaGrange,20
Indiana,Lafayette,3207
Indiana,Lagro,3
Indiana,Lake Station,99
Indiana,Lake Village,2
Indiana,Lakeville,4
Indiana,Laotto,2
Indiana,Larwill,104
Indiana,Laurel,2
Indiana,Lawrence,115
Indiana,Lawrenceburg,50
Indiana,Lebanon,97
Indiana,Leesburg,57
Indiana,Leo-Cedarville,10
Indiana,Lexington,1
Indiana,Liberty,43
Indiana,Ligonier,2
Indiana,Linden,3
Indiana,Linton,1018
Indiana,Lizton,4
Indiana,Logansport,15
Indiana,Long Beach,2
Indiana,Loogootee,3
Indiana,Lowell,3421
Indiana,Madison,2032
Indiana,Marion,184
Indiana,Markle,18
Indiana,Markleville,61
Indiana,Martinsville,1094
Indiana,Marysville,1
Indiana,McCordsville,2
Indiana,Memphis,8
Indiana,Merrillville,473
Indiana,Michigan City,819
Indiana,Michigantown,3
Indiana,Middlebury,26
Indiana,Middletown,949
Indiana,Milan,98
Indiana,Milford,5
Indiana,Mill Creek,2
Indiana,Millhousen,801
Indiana,Milltown,2
Indiana,Milroy,6
Indiana,Milton,1
Indiana,Mishawaka,570
Indiana,Mitchell,2
Indiana,Monroeville,1000
Indiana,Monrovia,1089
Indiana,Montezuma,2
Indiana,Moores Hill,1
Indiana,Mooresville,457
Indiana,Morgantown,6
Indiana,Morocco,1
Indiana,Morristown,4
Indiana,Mount Vernon,1958
Indiana,Muncie,2117
Indiana,Munster,49
Indiana,Nabb,2
Indiana,Nappanee,2
Indiana,New Albany,79
Indiana,New Carlisle,17
Indiana,New Castle,155
Indiana,New Chicago,101
Indiana,New Haven,110
Indiana,New Palestine,7
Indiana,New Paris,4
Indiana,New Richmond,3
Indiana,New Salisbury,12
Indiana,New Washington,3
Indiana,Newberry,2
Indiana,Newburgh,1390
Indiana,Noblesville,350
Indiana,North Judson,9
Indiana,North Liberty,425
Indiana,North Manchester,4
Indiana,North Vernon,156
Indiana,North Webster,4
Indiana,Notre Dame,147
Indiana,Oakland City,2
Indiana,Oaktown,2
Indiana,Oolitic,11
Indiana,Orland,9
Indiana,Orleans,92
Indiana,Osceola,4
Indiana,Osgood,7
Indiana,Ossian,3
Indiana,Otterbein,145
Indiana,Owensburg,2
Indiana,Oxford,1
Indiana,Palmyra,668
Indiana,Paoli,35
Indiana,Patoka,2
Indiana,Patriot,1
Indiana,Pendleton,790
Indiana,Peru,62
Indiana,Petersburg,225
Indiana,Pierceton,61
Indiana,Pittsboro,408
Indiana,Plainfield,2228
Indiana,Pleasant Lake,2
Indiana,Plymouth,935
Indiana,Portage,3919
Indiana,Porter,9
Indiana,Poseyville,7
Indiana,Princeton,37
Indiana,Reelsville,4
Indiana,Remington,26
Indiana,Rensselaer,50
Indiana,Reynolds,2
Indiana,Richland City,937
Indiana,Richmond,5033
Indiana,Rising Sun,2
Indiana,Roann,347
Indiana,Roanoke,314
Indiana,Rochester,519
Indiana,Rockport,45
Indiana,Rolling Prairie,59
Indiana,Romney,4
Indiana,Rosedale,2
Indiana,Roseland,41
Indiana,Rossville,7
Indiana,Rushville,38
Indiana,Russiaville,10
Indiana,Saint John,8
Indiana,Saint Paul,30
Indiana,Schererville,60
Indiana,Scipio,1
Indiana,Scottsburg,26
Indiana,Sellersburg,807
Indiana,Selma,2
Indiana,Seymour,216
Indiana,Shadeland,15
Indiana,Sharpsville,3
Indiana,Shelbyville,21
Indiana,Shipshewana,6
Indiana,Silver Lake,8
Indiana,South Bend,1775
Indiana,South Whitley,590
Indiana,Speedway,1035
Indiana,Spencer,12
Indiana,Spiceland,3
Indiana,Springport,2
Indiana,Stilesville,2
Indiana,Straughn,9
Indiana,Sullivan,16
Indiana,Summitville,5
Indiana,Sunman,76
Indiana,Swayzee,36
Indiana,Tell City,906
Indiana,Tennyson,2
Indiana,Terre Haute,2314
Indiana,Thorntown,10
Indiana,Tipton,41
Indiana,Topeka,5
Indiana,Town of Pines,1
Indiana,Trail Creek,7
Indiana,Underwood,6
Indiana,Union Mills,6
Indiana,Unionville,935
Indiana,Universal,3
Indiana,Upland,4
Indiana,Urbana,1
Indiana,Valparaiso,2451
Indiana,Van Buren,5
Indiana,Versailles,6
Indiana,Vevay,223
Indiana,Vincennes,977
Indiana,Wabash,220
Indiana,Wakarusa,2
Indiana,Waldron,10
Indiana,Walkerton,607
Indiana,Walton,2
Indiana,Wanatah,21
Indiana,Warren,18
Indiana,Warren Park,4
Indiana,Warsaw,981
Indiana,Washington,14
Indiana,Waterloo,37
Indiana,Wawaka,17
Indiana,Waynetown,2
Indiana,West Baden Springs,4
Indiana,West Harrison,7
Indiana,West Lafayette,4122
Indiana,West Point,16
Indiana,West Terre Haute,30
Indiana,Westfield,31
Indiana,Westport,2
Indiana,Westville,1403
Indiana,Wheatfield,30
Indiana,Wheatland,2
Indiana,Whiteland,957
Indiana,Whitestown,27
Indiana,Whiting,1113
Indiana,Wilkinson,1
Indiana,Winamac,4
Indiana,Winchester,5
Indiana,Winfield,9
Indiana,Wolcott,4
Indiana,Wolcottville,7
Indiana,Woodburn,8
Indiana,Yoder,11
Indiana,Yorktown,7
Indiana,Zionsville,936
Iowa,Adair,8
Iowa,Adel,79
Iowa,Agency,4
Iowa,Ainsworth,8
Iowa,Algona,15
Iowa,Alta,8
Iowa,Altoona,1829
Iowa,Ames,3512
Iowa,Anamosa,16
Iowa,Ankeny,637
Iowa,Argyle,7
Iowa,Armstrong,3
Iowa,Atalissa,7
Iowa,Atlantic,1431
Iowa,Aurelia,5
Iowa,Avoca,20
Iowa,Bagley,2
Iowa,Bancroft,3
Iowa,Batavia,14
Iowa,Bedford,1
Iowa,Belle Plaine,1
Iowa,Bellevue,2
Iowa,Belmond,978
Iowa,Bennett,1
Iowa,Bettendorf,22
Iowa,Blairsburg,4
Iowa,Blencoe,4
Iowa,Bloomfield,317
Iowa,Blue Grass,35
Iowa,Bode,4
Iowa,Bondurant,34
Iowa,Boone,80
Iowa,Bouton,8
Iowa,Brighton,2
Iowa,Britt,8
Iowa,Brooklyn,688
Iowa,Buckingham,2
Iowa,Burlington,77
Iowa,Burt,4
Iowa,Cambridge,6
Iowa,Cantril,21
Iowa,Carlisle,6
Iowa,Carroll,7
Iowa,Carter Lake,556
Iowa,Cascade,6
Iowa,Casey,2
Iowa,Cedar Falls,237
Iowa,Cedar Rapids,2903
Iowa,Center Point,3
Iowa,Centerville,3
Iowa,Central City,5
Iowa,Chariton,83
Iowa,Charles City,51
Iowa,Cherokee,605
Iowa,Clarinda,641
Iowa,Clarion,17
Iowa,Clear Lake,2007
Iowa,Clinton,426
Iowa,Clive,385
Iowa,Coggon,72
Iowa,Colesburg,6
Iowa,Colfax,1
Iowa,Collins,14
Iowa,Colo,2
Iowa,Columbus Junction,9
Iowa,Coralville,701
Iowa,Corning,2
Iowa,Correctionville,2
Iowa,Corwith,985
Iowa,Council Bluffs,151
Iowa,Crescent,6
Iowa,Cresco,9
Iowa,Creston,4
Iowa,Dakota City,2
Iowa,Dallas Center,10
Iowa,Danville,2
Iowa,Davenport,1345
Iowa,De Soto,10
Iowa,DeWitt,4
Iowa,Decatur City,1
Iowa,Decorah,102
Iowa,Delhi,6
Iowa,Denver,3
Iowa,Des Moines,3959
Iowa,Dexter,45
Iowa,Diagonal,4
Iowa,Dike,8
Iowa,Donnellson,2
Iowa,Douds,1
Iowa,Dows,1
Iowa,Drakesville,2
Iowa,Dubuque,1221
Iowa,Duncombe,19
Iowa,Durant,48
Iowa,Dyersville,1124
Iowa,Dysart,2
Iowa,Eagle Grove,18
Iowa,Earlham,1284
Iowa,Earlville,1
Iowa,Early,16
Iowa,Eddyville,1
Iowa,Edgewood,5
Iowa,Elberon,6
Iowa,Eldridge,2
Iowa,Elkader,1
Iowa,Ellsworth,10
Iowa,Elma,43
Iowa,Ely,4
Iowa,Emmetsburg,24
Iowa,Epworth,11
Iowa,Estherville,47
Iowa,Evansdale,49
Iowa,Fairfield,1209
Iowa,Farley,4
Iowa,Farnhamville,2
Iowa,Fayette,802
Iowa,Fertile,4
Iowa,Forest City,2
Iowa,Fort Dodge,223
Iowa,Fort Madison,64
Iowa,Fredericksburg,9
Iowa,Garner,6
Iowa,Garwin,209
Iowa,Gilmore City,13
Iowa,Gladbrook,1524
Iowa,Glenwood,1
Iowa,Goldfield,8
Iowa,Goodell,1
Iowa,Gowrie,2
Iowa,Graettinger,65
Iowa,Granger,368
Iowa,Greeley,2
Iowa,Greene,3
